Date,Close
2023-08-15 00:00:00-04:00,130.27000427246094
2023-08-16 00:00:00-04:00,129.11000061035156
2023-08-17 00:00:00-04:00,130.4600067138672
2023-08-18 00:00:00-04:00,128.11000061035156
2023-08-21 00:00:00-04:00,128.92999267578125
2023-08-22 00:00:00-04:00,129.69000244140625
2023-08-23 00:00:00-04:00,133.2100067138672
2023-08-24 00:00:00-04:00,130.4199981689453
2023-08-25 00:00:00-04:00,130.69000244140625
2023-08-28 00:00:00-04:00,131.7899932861328
2023-08-29 00:00:00-04:00,135.49000549316406
2023-08-30 00:00:00-04:00,136.92999267578125
2023-08-31 00:00:00-04:00,137.35000610351562
2023-09-01 00:00:00-04:00,136.8000030517578
2023-09-05 00:00:00-04:00,136.7100067138672
2023-09-06 00:00:00-04:00,135.3699951171875
2023-09-07 00:00:00-04:00,136.1999969482422
2023-09-08 00:00:00-04:00,137.1999969482422
2023-09-11 00:00:00-04:00,137.74000549316406
2023-09-12 00:00:00-04:00,136.07000732421875
2023-09-13 00:00:00-04:00,137.5
2023-09-14 00:00:00-04:00,138.99000549316406
2023-09-15 00:00:00-04:00,138.3000030517578
2023-09-18 00:00:00-04:00,138.9600067138672
2023-09-19 00:00:00-04:00,138.8300018310547
2023-09-20 00:00:00-04:00,134.58999633789062
2023-09-21 00:00:00-04:00,131.36000061035156
2023-09-22 00:00:00-04:00,131.25
2023-09-25 00:00:00-04:00,132.1699981689453
2023-09-26 00:00:00-04:00,129.4499969482422
2023-09-27 00:00:00-04:00,131.4600067138672
2023-09-28 00:00:00-04:00,133.1300048828125
2023-09-29 00:00:00-04:00,131.85000610351562
2023-10-02 00:00:00-04:00,135.1699981689453
2023-10-03 00:00:00-04:00,133.3000030517578
2023-10-04 00:00:00-04:00,136.27000427246094
2023-10-05 00:00:00-04:00,135.99000549316406
2023-10-06 00:00:00-04:00,138.72999572753906
2023-10-09 00:00:00-04:00,139.5
2023-10-10 00:00:00-04:00,139.1999969482422
2023-10-11 00:00:00-04:00,141.6999969482422
2023-10-12 00:00:00-04:00,140.2899932861328
2023-10-13 00:00:00-04:00,138.5800018310547
2023-10-16 00:00:00-04:00,140.49000549316406
2023-10-17 00:00:00-04:00,140.99000549316406
2023-10-18 00:00:00-04:00,139.27999877929688
2023-10-19 00:00:00-04:00,138.97999572753906
2023-10-20 00:00:00-04:00,136.74000549316406
2023-10-23 00:00:00-04:00,137.89999389648438
2023-10-24 00:00:00-04:00,140.1199951171875
2023-10-25 00:00:00-04:00,126.66999816894531
2023-10-26 00:00:00-04:00,123.44000244140625
2023-10-27 00:00:00-04:00,123.4000015258789
2023-10-30 00:00:00-04:00,125.75
2023-10-31 00:00:00-04:00,125.30000305175781
2023-11-01 00:00:00-04:00,127.56999969482422
2023-11-02 00:00:00-04:00,128.5800018310547
2023-11-03 00:00:00-04:00,130.3699951171875
2023-11-06 00:00:00-05:00,131.4499969482422
2023-11-07 00:00:00-05:00,132.39999389648438
2023-11-08 00:00:00-05:00,133.25999450683594
2023-11-09 00:00:00-05:00,131.69000244140625
2023-11-10 00:00:00-05:00,134.05999755859375
2023-11-13 00:00:00-05:00,133.63999938964844
2023-11-14 00:00:00-05:00,135.42999267578125
2023-11-15 00:00:00-05:00,136.3800048828125
2023-11-16 00:00:00-05:00,138.6999969482422
2023-11-17 00:00:00-05:00,136.94000244140625
2023-11-20 00:00:00-05:00,137.9199981689453
2023-11-21 00:00:00-05:00,138.6199951171875
2023-11-22 00:00:00-05:00,140.02000427246094
2023-11-24 00:00:00-05:00,138.22000122070312
2023-11-27 00:00:00-05:00,138.0500030517578
2023-11-28 00:00:00-05:00,138.6199951171875
2023-11-29 00:00:00-05:00,136.39999389648438
2023-11-30 00:00:00-05:00,133.9199981689453
2023-12-01 00:00:00-05:00,133.32000732421875
2023-12-04 00:00:00-05:00,130.6300048828125
2023-12-05 00:00:00-05:00,132.38999938964844
2023-12-06 00:00:00-05:00,131.42999267578125
2023-12-07 00:00:00-05:00,138.4499969482422
2023-12-08 00:00:00-05:00,136.63999938964844
2023-12-11 00:00:00-05:00,134.6999969482422
2023-12-12 00:00:00-05:00,133.63999938964844
2023-12-13 00:00:00-05:00,133.97000122070312
2023-12-14 00:00:00-05:00,133.1999969482422
2023-12-15 00:00:00-05:00,133.83999633789062
2023-12-18 00:00:00-05:00,137.19000244140625
2023-12-19 00:00:00-05:00,138.10000610351562
2023-12-20 00:00:00-05:00,139.66000366210938
2023-12-21 00:00:00-05:00,141.8000030517578
2023-12-22 00:00:00-05:00,142.72000122070312
2023-12-26 00:00:00-05:00,142.82000732421875
2023-12-27 00:00:00-05:00,141.44000244140625
2023-12-28 00:00:00-05:00,141.27999877929688
2023-12-29 00:00:00-05:00,140.92999267578125
2024-01-02 00:00:00-05:00,139.55999755859375
2024-01-03 00:00:00-05:00,140.36000061035156
2024-01-04 00:00:00-05:00,138.0399932861328
2024-01-05 00:00:00-05:00,137.38999938964844
2024-01-08 00:00:00-05:00,140.52999877929688
2024-01-09 00:00:00-05:00,142.55999755859375
2024-01-10 00:00:00-05:00,143.8000030517578
2024-01-11 00:00:00-05:00,143.6699981689453
2024-01-12 00:00:00-05:00,144.24000549316406
2024-01-16 00:00:00-05:00,144.0800018310547
2024-01-17 00:00:00-05:00,142.88999938964844
2024-01-18 00:00:00-05:00,144.99000549316406
2024-01-19 00:00:00-05:00,147.97000122070312
2024-01-22 00:00:00-05:00,147.7100067138672
2024-01-23 00:00:00-05:00,148.67999267578125
2024-01-24 00:00:00-05:00,150.35000610351562
2024-01-25 00:00:00-05:00,153.63999938964844
2024-01-26 00:00:00-05:00,153.7899932861328
2024-01-29 00:00:00-05:00,154.83999633789062
2024-01-30 00:00:00-05:00,153.0500030517578
2024-01-31 00:00:00-05:00,141.8000030517578
2024-02-01 00:00:00-05:00,142.7100067138672
2024-02-02 00:00:00-05:00,143.5399932861328
2024-02-05 00:00:00-05:00,144.92999267578125
2024-02-06 00:00:00-05:00,145.41000366210938
2024-02-07 00:00:00-05:00,146.67999267578125
2024-02-08 00:00:00-05:00,147.22000122070312
2024-02-09 00:00:00-05:00,150.22000122070312
2024-02-12 00:00:00-05:00,148.72999572753906
2024-02-13 00:00:00-05:00,146.3699951171875
2024-02-14 00:00:00-05:00,147.13999938964844
2024-02-15 00:00:00-05:00,143.94000244140625
2024-02-16 00:00:00-05:00,141.75999450683594
2024-02-20 00:00:00-05:00,142.1999969482422
2024-02-21 00:00:00-05:00,143.83999633789062
2024-02-22 00:00:00-05:00,145.32000732421875
2024-02-23 00:00:00-05:00,145.2899932861328
2024-02-26 00:00:00-05:00,138.75
2024-02-27 00:00:00-05:00,140.10000610351562
2024-02-28 00:00:00-05:00,137.42999267578125
2024-02-29 00:00:00-05:00,139.77999877929688
2024-03-01 00:00:00-05:00,138.0800018310547
2024-03-04 00:00:00-05:00,134.1999969482422
2024-03-05 00:00:00-05:00,133.77999877929688
2024-03-06 00:00:00-05:00,132.55999755859375
2024-03-07 00:00:00-05:00,135.24000549316406
2024-03-08 00:00:00-05:00,136.2899932861328
2024-03-11 00:00:00-04:00,138.94000244140625
2024-03-12 00:00:00-04:00,139.6199951171875
2024-03-13 00:00:00-04:00,140.77000427246094
2024-03-14 00:00:00-04:00,144.33999633789062
2024-03-15 00:00:00-04:00,142.1699981689453
2024-03-18 00:00:00-04:00,148.47999572753906
2024-03-19 00:00:00-04:00,147.9199981689453
2024-03-20 00:00:00-04:00,149.67999267578125
2024-03-21 00:00:00-04:00,148.74000549316406
2024-03-22 00:00:00-04:00,151.77000427246094
2024-03-25 00:00:00-04:00,151.14999389648438
2024-03-26 00:00:00-04:00,151.6999969482422
2024-03-27 00:00:00-04:00,151.94000244140625
2024-03-28 00:00:00-04:00,152.25999450683594
2024-04-01 00:00:00-04:00,156.5
2024-04-02 00:00:00-04:00,155.8699951171875
2024-04-03 00:00:00-04:00,156.3699951171875
2024-04-04 00:00:00-04:00,151.94000244140625
2024-04-05 00:00:00-04:00,153.94000244140625
2024-04-08 00:00:00-04:00,156.13999938964844
2024-04-09 00:00:00-04:00,158.13999938964844
2024-04-10 00:00:00-04:00,157.66000366210938
2024-04-11 00:00:00-04:00,160.52999877929688
